ZONE,FLR,UNIT,BLDG-UNIT,TYPE,LOCATION CODE,UNIT TYPE,UNIT AREA,"ACCOUNT
STATUS",FACING
HIGH,38,93,TOWER 1 38-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,94,TOWER 1 38-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,95,TOWER 1 38-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,96,TOWER 1 38-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,97,TOWER 1 38-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,98,TOWER 1 38-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,99,TOWER 1 38-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,38,101,TOWER 1 38-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,38,103,TOWER 1 38-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,38,104,TOWER 1 38-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,105,TOWER 1 38-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,38,107,TOWER 1 38-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,108,TOWER 1 38-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,109,TOWER 1 38-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,110,TOWER 1 38-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,111,TOWER 1 38-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,112,TOWER 1 38-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,113,TOWER 1 38-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,114,TOWER 1 38-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,115,TOWER 1 38-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,116,TOWER 1 38-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,38,117,TOWER 1 38-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,38,118,TOWER 1 38-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,119,TOWER 1 38-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,120,TOWER 1 38-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,121,TOWER 1 38-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,38,122,TOWER 1 38-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,123,TOWER 1 38-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,38,124,TOWER 1 38-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,38,125,TOWER 1 38-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,39,2,TOWER 1 39-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,39,6,TOWER 1 39-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,7,TOWER 1 39-7,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,8,TOWER 1 39-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,39,9,TOWER 1 39-9,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,10,TOWER 1 39-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,39,11,TOWER 1 39-11,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,12,TOWER 1 39-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,39,13,TOWER 1 39-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,14,TOWER 1 39-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,39,15,TOWER 1 39-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,16,TOWER 1 39-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,20,TOWER 1 39-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,39,21,TOWER 1 39-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,22,TOWER 1 39-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,39,23,TOWER 1 39-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,24,TOWER 1 39-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,39,25,TOWER 1 39-25,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,26,TOWER 1 39-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,39,27,TOWER 1 39-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,28,TOWER 1 39-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,29,TOWER 1 39-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,30,TOWER 1 39-30,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,39,32,TOWER 1 39-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,39,34,TOWER 1 39-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,39,35,TOWER 1 39-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,39,36,TOWER 1 39-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,37,TOWER 1 39-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,39,38,TOWER 1 39-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,39,TOWER 1 39-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,40,TOWER 1 39-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,41,TOWER 1 39-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,42,TOWER 1 39-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,43,TOWER 1 39-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,39,44,TOWER 1 39-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,39,45,TOWER 1 39-45,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,46,TOWER 1 39-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,47,TOWER 1 39-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,48,TOWER 1 39-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,49,TOWER 1 39-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,50,TOWER 1 39-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,51,TOWER 1 39-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,52,TOWER 1 39-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,53,TOWER 1 39-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,54,TOWER 1 39-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,55,TOWER 1 39-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,39,56,TOWER 1 39-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,57,TOWER 1 39-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,58,TOWER 1 39-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,39,59,TOWER 1 39-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,39,60,TOWER 1 39-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,39,61,TOWER 1 39-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,39,62,TOWER 1 39-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,39,63,TOWER 1 39-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,39,64,TOWER 1 39-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,39,65,TOWER 1 39-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,39,66,TOWER 1 39-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,67,TOWER 1 39-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,39,68,TOWER 1 39-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,69,TOWER 1 39-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,39,70,TOWER 1 39-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,71,TOWER 1 39-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,72,TOWER 1 39-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,73,TOWER 1 39-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,74,TOWER 1 39-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,75,TOWER 1 39-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,39,76,TOWER 1 39-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,39,77,TOWER 1 39-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,39,78,TOWER 1 39-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,39,79,TOWER 1 39-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,39,80,TOWER 1 39-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,39,81,TOWER 1 39-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,39,82,TOWER 1 39-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,83,TOWER 1 39-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,84,TOWER 1 39-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,85,TOWER 1 39-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,86,TOWER 1 39-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,87,TOWER 1 39-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,88,TOWER 1 39-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,89,TOWER 1 39-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,90,TOWER 1 39-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,39,91,TOWER 1 39-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,39,92,TOWER 1 39-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,93,TOWER 1 39-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,94,TOWER 1 39-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,95,TOWER 1 39-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,96,TOWER 1 39-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,97,TOWER 1 39-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,98,TOWER 1 39-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,99,TOWER 1 39-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,39,101,TOWER 1 39-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,39,102,TOWER 1 39-102,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,103,TOWER 1 39-103,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,
HIGH,39,104,TOWER 1 39-104,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,105,TOWER 1 39-105,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,39,106,TOWER 1 39-106,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,107,TOWER 1 39-107,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,108,TOWER 1 39-108,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,109,TOWER 1 39-109,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,110,TOWER 1 39-110,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,111,TOWER 1 39-111,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,112,TOWER 1 39-112,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,113,TOWER 1 39-113,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,114,TOWER 1 39-114,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,115,TOWER 1 39-115,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,116,TOWER 1 39-116,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,39,117,TOWER 1 39-117,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,39,118,TOWER 1 39-118,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,119,TOWER 1 39-119,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,120,TOWER 1 39-120,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,121,TOWER 1 39-121,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Samson
HIGH,39,122,TOWER 1 39-122,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,123,TOWER 1 39-123,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Samson
HIGH,39,124,TOWER 1 39-124,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Samson
HIGH,39,125,TOWER 1 39-125,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Samson
HIGH,40,2,TOWER 1 40-2,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,40,5,TOWER 1 40-5,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,6,TOWER 1 40-6,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,8,TOWER 1 40-8,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,40,10,TOWER 1 40-10,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,40,12,TOWER 1 40-12,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,40,13,TOWER 1 40-13,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,14,TOWER 1 40-14,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,40,15,TOWER 1 40-15,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,16,TOWER 1 40-16,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,17,TOWER 1 40-17,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,18,TOWER 1 40-18,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,20,TOWER 1 40-20,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,40,21,TOWER 1 40-21,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,22,TOWER 1 40-22,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,40,23,TOWER 1 40-23,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,24,TOWER 1 40-24,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,EDSA
HIGH,40,25,TOWER 1 40-25,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,26,TOWER 1 40-26,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,EDSA
HIGH,40,27,TOWER 1 40-27,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,28,TOWER 1 40-28,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,29,TOWER 1 40-29,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,EDSA
HIGH,40,32,TOWER 1 40-32,RESIDENTIAL,Studio - Outer,STUDIO,13.06,FRESH,
HIGH,40,34,TOWER 1 40-34,RESIDENTIAL,1BR - Outer,1BR,26.12,FRESH,
HIGH,40,35,TOWER 1 40-35,RESIDENTIAL,Studio - Outer,STUDIO,13.67,FRESH,Ignacio Diaz
HIGH,40,36,TOWER 1 40-36,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,37,TOWER 1 40-37,RESIDENTIAL,Studio - Outer,STUDIO,12.56,FRESH,Ignacio Diaz
HIGH,40,38,TOWER 1 40-38,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,39,TOWER 1 40-39,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,40,TOWER 1 40-40,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,41,TOWER 1 40-41,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,42,TOWER 1 40-42,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,43,TOWER 1 40-43,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,40,44,TOWER 1 40-44,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,40,46,TOWER 1 40-46,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,47,TOWER 1 40-47,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,48,TOWER 1 40-48,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,49,TOWER 1 40-49,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,50,TOWER 1 40-50,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,51,TOWER 1 40-51,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,52,TOWER 1 40-52,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,53,TOWER 1 40-53,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,54,TOWER 1 40-54,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,55,TOWER 1 40-55,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,
HIGH,40,56,TOWER 1 40-56,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,57,TOWER 1 40-57,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,58,TOWER 1 40-58,RESIDENTIAL,Studio - Outer,STUDIO,13.82,FRESH,Ignacio Diaz
HIGH,40,59,TOWER 1 40-59,RESIDENTIAL,Studio - Outer,STUDIO,14.16,FRESH,Ignacio Diaz
HIGH,40,60,TOWER 1 40-60,RESIDENTIAL,1BR - Outer,1BR,27.64,FRESH,
HIGH,40,61,TOWER 1 40-61,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
HIGH,40,62,TOWER 1 40-62,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,40,63,TOWER 1 40-63,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,40,64,TOWER 1 40-64,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,40,65,TOWER 1 40-65,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,40,66,TOWER 1 40-66,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,67,TOWER 1 40-67,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,40,68,TOWER 1 40-68,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,69,TOWER 1 40-69,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,40,70,TOWER 1 40-70,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,71,TOWER 1 40-71,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,72,TOWER 1 40-72,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,73,TOWER 1 40-73,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,74,TOWER 1 40-74,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,75,TOWER 1 40-75,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,40,76,TOWER 1 40-76,RESIDENTIAL,Studio - Outer,STUDIO,13.34,FRESH,PYP
HIGH,40,77,TOWER 1 40-77,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,40,78,TOWER 1 40-78,RESIDENTIAL,Studio - Outer,STUDIO,12.25,FRESH,PYP
HIGH,40,79,TOWER 1 40-79,RESIDENTIAL,Studio - Courtyard,STUDIO,12.12,FRESH,PYP
HIGH,40,80,TOWER 1 40-80,RESIDENTIAL,Studio - Outer,STUDIO,12.47,FRESH,PYP
HIGH,40,81,TOWER 1 40-81,RESIDENTIAL,Studio - Courtyard,STUDIO,12.43,FRESH,PYP
HIGH,40,82,TOWER 1 40-82,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,83,TOWER 1 40-83,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,84,TOWER 1 40-84,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,85,TOWER 1 40-85,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,86,TOWER 1 40-86,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,87,TOWER 1 40-87,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,88,TOWER 1 40-88,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,89,TOWER 1 40-89,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,90,TOWER 1 40-90,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,40,91,TOWER 1 40-91,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,
HIGH,40,92,TOWER 1 40-92,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,93,TOWER 1 40-93,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,94,TOWER 1 40-94,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,95,TOWER 1 40-95,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,96,TOWER 1 40-96,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,97,TOWER 1 40-97,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,98,TOWER 1 40-98,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,99,TOWER 1 40-99,RESIDENTIAL,Studio - Courtyard,STUDIO,14.16,FRESH,INNER UNIT
HIGH,40,101,TOWER 1 40-101,RESIDENTIAL,1BR - Outer,1BR,28.32,FRESH,
